DIVISION_NAME,DISTRICT_NAME,THANA_NAME,EIIN,INSTITUTE_NAME,VILL_ROAD,POST_OFFICE,MANAGEMENT,ISNTITUTION_TYPE,MOBILE
Dhaka,Dhaka,Uttara Paschim,134006,UTTARA CITY COLLEGE,HOUSE-25 | ROAD-10 | SECTOR-09,UTTARA MODEL TOWN,Non-Govt,College,01841638519
Dhaka,Dhaka,Uttara,136579,JATIR JANAK BANGABANDHU SHEIKH MUJIBUR RAHAMAN GOVT. COLLEGE,HAZI CAMP ROAD,DAKSHINKHAN,Govt.,College,01842136579
Dhaka,Dhaka,Uttara,108569,DHAKA BOYS AND GIRLS COLLEGE,HOUSE-10 | ROAD-12 | SECTOR=09,DHAKA-1230,Non-Govt,College,01911206888
Dhaka,Dhaka,Uttara,134005,UTTARA CREDENCE COLLEGE,24 ALAWOL AVENUE | SECTOR 6 | UTTARA,UTTARA,Non-Govt,College,01970313783
Dhaka,Dhaka,Uttara,132039,UTTARA IDEAL COMMERCE COLLEGE,BARI NONG 16 | ALAOL AVI SECTOR 6 UTTARA DHAKA 1230,UTTARA,Non-Govt,College,01977066991
Dhaka,Dhaka,Uttara,133980,COLLEGE OF HUMAN DEVELOPMENT,HOUSE # 02 | ROAD #1 | SECTOR # 6 | UTTARA | DHAKA,UTTARA,Non-Govt,College,01713493259
Dhaka,Dhaka,Uttara,134558,UTTARA UNITED COLLEGE,HOUSE-01 | ROAD-05 | SECTOR-06 | UTTARA | DHAKA-1230,UTTARA,Non-Govt,College,01917175910
Dhaka,Dhaka,Uttara,136871,MYLASHIUM COLLEGE,HOUSE-06 | ROAD-2/C | SECTOR-04,UTTARA,Non-Govt,College,01718337949
Dhaka,Dhaka,Uttara,135478,THE BRILLIANT COMMERCE COLLEGE,HOUSE-12 | ROAD-14/A | SECTOR-04 | UTTARA DHAKA-1230.,UTTARA,Non-Govt,College,01921806766
Dhaka,Dhaka,Uttara,132049,TALENT CAMPUS COLLEGE,HOUSE-12 | ROAD-32 SECTOR-07 | UTTARA | DHAKA,UTTARA,Non-Govt,College,01619228602
Dhaka,Dhaka,Uttara,137667,NATIONAL PUBLIC COLLEGE,HOUSE-18 | ROAD-16 | SECTOR-4 | UTTARA | DHAKA,UTTARA,Non-Govt,College,016124833282
Dhaka,Dhaka,Uttara,136886,SUNRISE COLLEGE,HOUSE-21 | ROAD-30 | SECTOR-07 | UTTARA MODEL TOWN .,UTTARA,Non-Govt,College,01925511144
Dhaka,Dhaka,Uttara,137099,NORTH CITY COLLEGE,HOUSE-78 | GAUSUL AZAM AVENUE | SECTOR-13 | UTTARA,UTTARA,Non-Govt,College,01617094439
Dhaka,Dhaka,Uttara,137594,EMINENCE COLLEGE,PLOT-58 | GARIB-E-NEWAZ AVENUE | SECOTOR-13,UTTARA,Non-Govt,College,01749092223
Dhaka,Dhaka,Uttara,131893,SCHOLARS CITY COLLEGE,ROAD NO#33 | HOUSE NO#06 | SECTOR NO#07 | UTTARA DHAKA,UTTARA,Non-Govt,College,01818054062
Dhaka,Dhaka,Uttara,132056,UTTARA PUBLIC COLLEGE,ALAWAL AVENEU,UTTARA MODEL TAWN,Non-Govt,College,01817075282
Dhaka,Dhaka,Uttara,131849,UTTARA COMMERCE COLLECE,10 ALAOL AVENEW,UTTARA,Non-Govt,College,01724334711
Dhaka,Dhaka,Uttara,130586,UTTARA MODEL COLLEGE,HOUSE-07 | ROAD-10 SECTOR-6 | UTTARA | DHAKA 1230,UTTARA,Non-Govt,College,01715059617
Dhaka,Dhaka,Uttar Khan,108566,KANCHKURA UNIVERSITY COLLEGE,KANCHKURA,KANCHKURA,Non-Govt,College,01761851141
Dhaka,Dhaka,Wari,108512,CENTRAL WOMENS COLLEGE,13/2 | AVHOY DAS LANE | R.K.MISSION ROAD,WARI,Non-Govt,College,01309108512
Dhaka,Dhaka,Wari,108510,SALIMULLAH DEGREE COLLEGE,40/1 | TIPU SULTAN ROAD,WARI,Non-Govt,College,01550400059
Dhaka,Faridpur,Alfadanga,108618,GOVT. ALFADANGA DEGREE COLLEGE,ALFADANGA,ALFADANGA,Govt.,College,01716419955
Dhaka,Faridpur,Alfadanga,108620,ALFADANGA ADARSHA COLLEGE | KAMARGRAM,KAMARGRAM,KAMARGRAM,Non-Govt,College,01710989860
Dhaka,Faridpur,Alfadanga,138790,BIR MUKTIJUDDHA SIRAJUL ISLAM MOHILA COLLEGE,BAKAIL,ALFADANGA,Non-Govt,College,01765672674
Dhaka,Faridpur,Alfadanga,138358,HAZI AFIZ UDDIN ALEKZAN COLLEGE,BAROBHAG,KASIANI,Non-Govt,College,01309138358
Dhaka,Faridpur,Bhanga,108659,GOVT. KAZI MAHABUBULLA KM COLLEGE,CHANDIDASDI,BHANGA,Govt.,College,01309108659
Dhaka,Faridpur,Bhanga,108660,VANGA MOHILA COLLEGE,BHANGA,BHANGA,Non-Govt,College,01712602216
Dhaka,Faridpur,Boalmari,108708,GOVT.BOALMARI COLLEGE,KAMARGRAM,BOALMARI,Govt.,College,01817088060
Dhaka,Faridpur,Boalmari,108709,KAZI SHIRAJUL ISLAM MOHILA COLLEGE,KAMAR GRAM,BOALMARI,Non-Govt,College,01725130474
Dhaka,Faridpur,Boalmari,108710,KADIRDI DEGREE COOLEGE,KADIRDI,KADIRDI,Non-Govt,College,01716880033
Dhaka,Faridpur,Boalmari,108711,BANGABANDHU COLLEGE,KHARSUTI,KHARSUTI,Non-Govt,College,01309108711
Dhaka,Faridpur,Boalmari,137592,BONDOPASHA HAZERA MOKBUL COLLEGE,BONDOPASHA,BONDOPASHA,Non-Govt,College,01819473778
Dhaka,Faridpur,Boalmari,138783,BIR MUKTIJUDDHA ENG: DR. SHAFIUDDIN SCHOOL AND COLLEGE,PURBA MURAIL,NODER CHAND GHAT,Non-Govt,College,01921181276
Dhaka,Faridpur,Char Bhadrasan,108728,GOVT CHAR BHADRASHAN COLLEGE,BALIA DANGI,CHARBHADRASAN,Govt.,College,01717913565
Dhaka,Faridpur,Faridpur Sadar,108797,GOVT. RAJENDRA COLLEGE FARIPUR,FARIPUR,FARIDPUR,Govt.,College,01711469507
Dhaka,Faridpur,Faridpur Sadar,108795,GOVT. YASIN COLLEGE FARIDPUR,HABELY GOPALPUR,FARIDPUR SADAR,Govt.,College,01715105035
Dhaka,Faridpur,Faridpur Sadar,108794,GOVT SARADA SUNDARI MOHILA COLLEGE,JHILTULI | ¿,FARIDPUR,Govt.,College,01552422924
Dhaka,Faridpur,Faridpur Sadar,132785,FARIDPUR GOVT. COLLEGE,KOMLAPUR,FARIDPUR,Govt.,College,01309132785
Dhaka,Faridpur,Faridpur Sadar,108798,FARIDPUR CITY COLLEGE,STATION ROAD. FARIDPUR.,FARIDPUR,Non-Govt,College,01711468736
Dhaka,Faridpur,Faridpur Sadar,108803,ALHAJ ABDUL KHALEQUE COLLEGE,KHALEQUE CHAIRMANER BAZAR,KHALEQUE CHAIRMANER BAZAR,Non-Govt,College,01861376722
Dhaka,Faridpur,Faridpur Sadar,108800,FARIDPUR MUSLIM MISSION COLLEGE,ROGHUNONDONPUR,KOMORPUR,Non-Govt,College,01716479866
Dhaka,Faridpur,Faridpur Sadar,108796,ENGINEER KHANDKER MOSHARRAF HOSSAIN COLLEGE,GOALCHAMAT,SREE ANGON,Non-Govt,College,01720529225
Dhaka,Faridpur,Faridpur Sadar,108801,BAKHUNDA COLLEGE,BAKHUNDA,BAKHUNDA,Non-Govt,College,01309108801
Dhaka,Faridpur,Faridpur Sadar,108802,LATIFUNNESSA RESIDENTIAL COLLEGE,C & B ROAD,KOTWALI,Non-Govt,College,01731997462
Dhaka,Faridpur,Faridpur Sadar,135343,HAZI ABUL HOSSAIN COLLEGE,MOMIN KHAR HAT,MOMIN KHAR HAT,Non-Govt,College,01767411936
Dhaka,Faridpur,Madhukhali,108854,GOVT. BIRSRESTHA ABDUR ROUF DEGREE COLLEGE,MASLANDAPUR,KAMARKHALI,Govt.,College,01717360123
Dhaka,Faridpur,Madhukhali,108853,GOVT.AINUDDIN COLLEGE,GONDARDIA,MADHUKHALI,Govt.,College,01712203065
Dhaka,Faridpur,Madhukhali,108855,AKHCHASHI MAHILA COLLEGE,BAIKUNTHAPUR,MADHUKHALI,Non-Govt,College,01960690026
Dhaka,Faridpur,Madhukhali,108856,HAJI ABDUR RAHMAN ABDUL KARIM COLLEGE,KURANIAR CHAR,NOWAPARA,Non-Govt,College,01939452029
Dhaka,Faridpur,Madhukhali,136884,DR. NAHIDA RAHMAN GENERAL COLLEGE,RAYEKDHA,MAKRAIL,Non-Govt,College,01756125888
Dhaka,Faridpur,Madhukhali,136494,AYSHA SAMI COLLEGE,BRAHMMANKANDA,RAYPURHAT,Non-Govt,College,01859963210
Dhaka,Faridpur,Nagarkanda,108900,GOVT. NAGARKANADA MOHABIDHALAYA,NAGAR KANDA,NAGARKANDA,Govt.,College,01719042579
Dhaka,Faridpur,Nagarkanda,137995,M.A. SAKUR MOHILA COLLEGE,MANOHARPUR,TALMA,Non-Govt,College,01790721379
Dhaka,Faridpur,Sadarpur,108933,SADARPUR GOVT. COLLEGE,SADARPUR,SADARPUR,Govt.,College,01748944384
Dhaka,Faridpur,Sadarpur,108934,MOHILA COLLEGE SADARPUR,NOYRASHI,SADARPUR,Non-Govt,College,01716062865
Dhaka,Faridpur,Shaltha,108902,SALTHA GOVT. COLLEGE,SALTHA HABELI,SALTHA BAZAR,Govt.,College,01712806762
Dhaka,Faridpur,Shaltha,108901,NABAKAM POLLI DIGREE COLLEGE,JADUNNADI,JADUNNADI,Non-Govt,College,01712614704
Dhaka,Faridpur,Shaltha,138397,BIBHAGDI SHAHIDSMRITI MAHABIDYALAY,BIBHAGDI | SOMSER KHAN SARAK | NAKULHATI | SALTHA |,NAKULHATI,Non-Govt,College,01713521443
Dhaka,Gazipur,Gazipur Sadar,109061,TONGI GOVT. COLLEGE,AUCH PARA | COLLEGE ROAD,NISHATNAGAR,Govt.,College,01923634736
Dhaka,Gazipur,Gazipur Sadar,109031,BHAWL BADRE ALAM GOVT. COLLEGE,ITAHATA,CHANDINA,Govt.,College,01712-116985
Dhaka,Gazipur,Gazipur Sadar,109030,GAZIPUR GOVT MOHILA COLLEGE,COLLEGE ROAD,GAZIPUR,Govt.,College,01710026499
Dhaka,Gazipur,Gazipur Sadar,109033,GAZIPUR CANTONMENT COLLEGE,BOF,B O F,Non-Govt,College,01769044177
Dhaka,Gazipur,Gazipur Sadar,109029,MUKTIJODDHA COLLEGE,BHABANIPUR,BHABANIPUR,Non-Govt,College,01709047896
Dhaka,Gazipur,Gazipur Sadar,109034,ROVER POLLY DEGREE COLLGE,BAHADURPUR ROVERPOLLY,BHAWAL MIRZAPUR BAZAR,Non-Govt,College,01309109034
Dhaka,Gazipur,Gazipur Sadar,109032,KAZI AZIMUDDIN COLLEGE | GAZIPUR,JOYDEBPUR,GAZIPUR-1700,Non-Govt,College,01712518370
Dhaka,Gazipur,Gazipur Sadar,109037,KONABARI DEGREE COLLEGE,DEWALIABARI,KONABARI,Non-Govt,College,01716261696
Dhaka,Gazipur,Gazipur Sadar,109035,BHAWAL MIRZAPUR DEGREE COLLEGE,MIRZAPUR,MIRZAPUR BAZAR,Non-Govt,College,01711262900
Dhaka,Gazipur,Gazipur Sadar,109036,PUBAIL ADARSHA COLLEGE,KHILGOAN,PUBAIL,Non-Govt,College,01711151038
Dhaka,Gazipur,Gazipur Sadar,138062,BHASHA SHAHID COLLEGE,AUTPARA,CHANDANA,Non-Govt,College,01792465007
Dhaka,Gazipur,Gazipur Sadar,131631,GAZIPUR PUBLIC COLLEGE,AUTPRARA (JOYDEBPUR ROAD),CHANDANA,Non-Govt,College,01817521516
Dhaka,Gazipur,Gazipur Sadar,136926,LINCOLN MILLENNIUM COLLEGE,OUTPARA,CHANDANA,Non-Govt,College,01841521505
Dhaka,Gazipur,Gazipur Sadar,130632,GAZIPUR COMMERCE COLLEGE,OUTPARA | 12 TANGAIL ROAD,CHANDANA,Non-Govt,College,01818761139
Dhaka,Gazipur,Gazipur Sadar,137644,GAZIPUR ZILLA COLLEGE,124 | MYMENSINGH ROAD | TELIPARA | CHANDNA CHOWRASTA,CHANDNA,Non-Govt,College,01999489555
Dhaka,Gazipur,Gazipur Sadar,131762,AGRANI MODEL COLLEGE,AUTPARA,CHANDNA,Non-Govt,College,01712459075
Dhaka,Gazipur,Gazipur Sadar,136859,GAZIPUR MAHANAGAR COLLEGE,HOUSE-41 | ROAD-02 | BLOCK-B | COLLEGEPARA | CHANDONA,CHANDNA,Non-Govt,College,01309136859
Dhaka,Gazipur,Gazipur Sadar,137652,GAZIPUR COSMIC COLLEGE,649 GREAT WALL CITY,CHANDONA,Non-Govt,College,01714360675
Dhaka,Gazipur,Gazipur Sadar,131978,GAZIPUR CITY COLLEGE,AUTPARA,CHANDONA,Non-Govt,College,01309131978
Dhaka,Gazipur,Gazipur Sadar,109038,BANGABANDHU COLLEGE | GACHA,VII-GACHA | G.C.C | WORD-36 | BANGBANDHU COLLEGE ROAD.,GACHA,Non-Govt,College,01704345428
Dhaka,Gazipur,Gazipur Sadar,135317,GAZIPUR UNITED COLLEGE,PASCHIM JOYDEBPUR,GAZIPUR 1700,Non-Govt,College,01717768305
Dhaka,Gazipur,Gazipur Sadar,135793,GAZIPUR METROPOLITAN COLLEGE,D-185/1 | KABI NAZRUL SARANI | JORPUKUR,GAZIPUR-1700,Non-Govt,College,01711284091
Dhaka,Gazipur,Gazipur Sadar,131217,GAZIPUR PUBLIC GIRLS COLLEGE,D-187,GAZIPUR-1700,Non-Govt,College,01776371675
Dhaka,Gazipur,Gazipur Sadar,137079,GAZIPUR SCIENCE COLLEGE,K-285,GAZIPUR-1700,Non-Govt,College,01771093535
Dhaka,Gazipur,Gazipur Sadar,137689,TONGI CRYSTAL COLLEGE,18 | TONGI,ISLAMPUR,Non-Govt,College,01856498825
Dhaka,Gazipur,Gazipur Sadar,134619,GAZIPUR IDEAL COLLEGE,80/1,JOYDEBPUR,Non-Govt,College,01752329557
Dhaka,Gazipur,Gazipur Sadar,136327,GAZIPUR MODEL COLLEGE,F-225 | JORPUKUR ROAD,JOYDEBPUR,Non-Govt,College,01968092269
Dhaka,Gazipur,Gazipur Sadar,136275,GENUINE RESIDENTIAL COLLEGE,KONABARI,KONABARI,Non-Govt,College,01711040155
Dhaka,Gazipur,Gazipur Sadar,134408,MEHER NIGAR COLLEGE,80 YUNUS ALI SARKER ROAD,MONNUNAGAR,Non-Govt,College,01716483500
Dhaka,Gazipur,Gazipur Sadar,134567,M.A MAZID COLLEGE,JOYBANGLA,NATIONAL UNIVERSITY,Non-Govt,College,01737002269
Dhaka,Gazipur,Gazipur Sadar,137695,OXFORD COLLEGE,KOLMESHAR,NATIONAL UNIVERSITY,Non-Govt,College,01971378408
Dhaka,Gazipur,Gazipur Sadar,136165,AMBAG UNIQUE COLLEGE,AMBAG,NILNAGAR,Non-Govt,College,01919537777
Dhaka,Gazipur,Gazipur Sadar,137603,KONABARI IDEAL COLLEGE,KONABARI,NILNAGAR,Non-Govt,College,01953574649
Dhaka,Gazipur,Gazipur Sadar,134851,THE SCHOLARS COLLEGE,AUCHPARA | SAFIUDDIN SARKER ACADEMY ROAD,NISHATNAGAR,Non-Govt,College,01611112203
Dhaka,Gazipur,Gazipur Sadar,137046,TONGI COMMERCE COLLEGE,CHERAG ALI MARKET,NISHATNAGAR,Non-Govt,College,01715690590
Dhaka,Gazipur,Gazipur Sadar,135926,TONGI CITY COLLEGE,OVIZAN-89 | TONGI,NISHATNAGAR,Non-Govt,College,01944305460
Dhaka,Gazipur,Gazipur Sadar,135193,PUBAIL COMMERCE COLLEGE,KHILGAON,PUBAIL,Non-Govt,College,01712458817
Dhaka,Gazipur,Gazipur Sadar,136312,PUBAIL CENTRAL COLLEGE,KAMARGAON,PUBBAIL,Non-Govt,College,01831315165
Dhaka,Gazipur,Gazipur Sadar,138011,GAZIPUR PRESIDENCY COLLEGE,KALEMESHWAR,NATIONAL UNIVERSITY,Non-Govt,College,01309138011
Dhaka,Gazipur,Gazipur Sadar,137600,KONABARI CAMBRIDGE COLLEGE,HARINACHALA,NILNAGAR,Non-Govt,College,01880115281
Dhaka,Gazipur,Kaliakair,109112,GOVT. JATIR PITA BANGABANDHU COLLEGE,DAINKINI,BARAIPARA,Govt.,College,01771347474
Dhaka,Gazipur,Kaliakair,109110,KALIAKAIR DEGREE COLLEGE,BARADAL,BALIADI,Non-Govt,College,01751867716
Dhaka,Gazipur,Kaliakair,109111,BARAI BARI ADARSHA COLLEGE,BARAI BARI,BARAI BARI,Non-Govt,College,01716851595
Dhaka,Gazipur,Kaliakair,134178,HABEZ UDDIN SARKAR COLLEGE,FULBARIA,FULBARIA,Non-Govt,College,01717081744
Dhaka,Gazipur,Kaliakair,137637,AFAJUDDIN MEMORIAL COLLEGE,LATIFPUR,KALIAKAIR,Non-Govt,College,01309137637
Dhaka,Gazipur,Kaliakair,137591,SHAFIPUR IDEAL PUBLIC COLLEGE,HOUSE-09 | SHAFIPUR,SHAFIPUR,Non-Govt,College,01711377063
Dhaka,Gazipur,Kaliakair,134184,MISIR ALI KHAN MEMORIAL COLLEGE,BORABO,SAKASHWAR,Non-Govt,College,0183990334
Dhaka,Gazipur,Kaliganj,109180,GOVT. KALIGONJ SRAMIK COLLEGE,KALIGONJ,KALIGANJ,Govt.,College,01923345125
Dhaka,Gazipur,Kaliganj,109181,JAMALPUR COLLEGE,JAMALPUR,BHAWAL JAMALPUR,Non-Govt,College,01718955421
Dhaka,Gazipur,Kaliganj,109182,KALIGONJ MOHILA DEGREE COLLEGE,MUNSURPUR,KALIGANJ,Non-Govt,College,01816509110
Dhaka,Gazipur,Kapasia,109321,SHAHID TAJUDDIN AHMAD GOVT. DEGREE COLLEGE | HAILJOR,HAILJOR,RAYED,Govt.,College,01711513874
Dhaka,Gazipur,Kapasia,109324,ALHAJ REZAUL HAQUE MOHILA COLLEGE,GHAGOTIA CHALA,GHAGOTIA,Non-Govt,College,01718309148
Dhaka,Gazipur,Kapasia,109323,KAPASIA DEGREE COLLEGE,KHODADIA,KAPASIA,Non-Govt,College,01309109323
Dhaka,Gazipur,Kapasia,109322,BANGATAJ COLLEGE,KHIRATI,KHIRATI,Non-Govt,College,01768728288
Dhaka,Gazipur,Kapasia,109325,SHARIF MOMTAJUDDIN AHMED DEGREE COLLEGE,CHEURITE,TOKE NOYAN BAZAR,Non-Govt,College,01711932419
Dhaka,Gazipur,Kapasia,138564,FAYEZ UDDIN SARKER UNIVERSAL COLLEGE,AMRAID,AMRAID,Non-Govt,College,01725070747
Dhaka,Gazipur,Kapasia,136286,BORNAMALA COLLEGE,ARAL,ARAL BAZAR,Non-Govt,College,01713502503
Dhaka,Gazipur,Kapasia,138814,KAPASIA CENTRAL COLLEGE,RAUTKONA,KAPASIA,Non-Govt,College,01715121346
Dhaka,Gazipur,Kapasia,135344,M .A MAJID SCIENCE COLLEGE,KHIRATI,KHIRATI,Non-Govt,College,01776464505
Dhaka,Gazipur,Sreepur,109423,GOVT. SREEPUR MUKTIJODDHA RAHMAT ALI COLLEGE,SREEPUR-01,SREEPUR,Govt.,College,01712140145
Dhaka,Gazipur,Sreepur,109421,BARMI COLLEGE,PATHANTEK,BARMI,Non-Govt,College,01715399979
Dhaka,Gazipur,Sreepur,109426,DHALADIA COLLEGE,DHALADIA,BHAWAL RAJBARI,Non-Govt,College,01711434477
Dhaka,Gazipur,Sreepur,109422,PEAR ALI COLLEGE,KEWA PASCHIM (PART),MAWNA,Non-Govt,College,01309109422
Dhaka,Gazipur,Sreepur,109420,MIZANUR RAHMAN KHAN MOHILA DERGEE COLLEGE,BIRMUKTIJUDHA ALAUDDIN SARAK,SREEPUR,Non-Govt,College,01711346922
Dhaka,Gazipur,Sreepur,109425,ABDUL AWAL COLLEGE,ABDAR,TELIHATI,Non-Govt,College,01715535010
Dhaka,Gazipur,Sreepur,138781,SAINBOARD MODEL COLLEGE,SIGNBOARD DHALADIA,BHAWAL RAJABARI,Non-Govt,College,01882074231
Dhaka,Gazipur,Sreepur,137616,MAWNA CITY COLLEGE,BERAIDARCHALA,GILABERAID,Non-Govt,College,017091666662
Dhaka,Gazipur,Sreepur,138759,MAWNA MODEL COLLEGE,MAWNA PROSHIKA MOR,MAWNA,Non-Govt,College,01717500164
Dhaka,Gazipur,Sreepur,134553,MAWNA CHOWRASTA PUBLIC COLLEGE,MULAID | MYMENSINGH ROAD,MAWNA,Non-Govt,College,01912128612
Dhaka,Gopalganj,Gopalganj Sadar,109481,GOVT.BANGABANDHU COLLEGE | GOPALGONJ,BANGABANDHU ROAD,GOPALGANJ,Govt.,College,01718504733
Dhaka,Gopalganj,Gopalganj Sadar,109483,SHEIKH FAZILATUNNESSA GOVT MOHILA COLLEGE,62 MOHILA COLLAGE,GOPALGONJ,Govt.,College,01309109483
Dhaka,Gopalganj,Gopalganj Sadar,109484,GOVT NAZRUL COLLEGE SATPAR,SATPAR,SATPAR,Govt.,College,01758837988
Dhaka,Gopalganj,Gopalganj Sadar,109482,HAJI LALMIA CITY COLLEGE,GHOSER CHAR,GOPALGANJ,Non-Govt,College,01309109482
Dhaka,Gopalganj,Gopalganj Sadar,109485,M.H KHAN DEGREE COLLEGE,ULUPUR,ULPUR,Non-Govt,College,01779397255
Dhaka,Gopalganj,Gopalganj Sadar,135281,KRISHNAPUR SHAPTODAS PALLI COLLEGE,KRISHNAPUR,BOWLATOLI,Non-Govt,College,01721784794
Dhaka,Gopalganj,Gopalganj Sadar,131937,SABIRA - ROUF COLLEGE,62 | 93 - HERABARI ROAD,GOPALGANG,Non-Govt,College,01712151088
Dhaka,Gopalganj,Gopalganj Sadar,134617,REGENT COLLEGE,MOULAVI PARA,GOPALGONJ,Non-Govt,College,01511204444
Dhaka,Gopalganj,Gopalganj Sadar,135303,N. HAQUE COLLEGE OF BUSINESS & TECHNOLOGY,MANIKDHA,MANIKDHA,Non-Govt,College,01675877755
Dhaka,Gopalganj,Gopalganj Sadar,134205,KAZI ZAHURAL HUQ COLLEGE,MARY GOPINATHPUR,MARY GOPINATHPUR,Non-Govt,College,01720084669
Dhaka,Gopalganj,Gopalganj Sadar,135280,DR. DILAWAR HUSAIN MEMORIAL COLLEGE,PAIKKANDI,PAIKKANDI,Non-Govt,College,01741301545
Dhaka,Gopalganj,Gopalganj Sadar,138774,GOPALGANJ IDEAL COLLEGE,DIGHIRPAR,TUTHAMANDRA,Non-Govt,College,01731617571
Dhaka,Gopalganj,Kashiani,109539,GOVT. S.K COLLEGE RAMDIA KASHIANI GOPALGANJ,RAMDIA,RAMDIA COLLEGE,Govt.,College,01718279905
Dhaka,Gopalganj,Kashiani,109536,JOYNAGAR YAR ALI KHAN DEGREE COLLEGE,MOHESHPUR,JONASHUR,Non-Govt,College,01716343697
Dhaka,Gopalganj,Kashiani,109538,M.A. KHALEQUE DEGREE COLLEGE | KASIANI | GOPALGONJ,PONA,KASIANI,Non-Govt,College,01716336808
Dhaka,Gopalganj,Kashiani,109535,RAJPAT COLLEGE,RAJPAT,RAJPAT,Non-Govt,College,01728481780
Dhaka,Gopalganj,Kashiani,109537,RATOIL IDEAL COLLEGE,RATOIL,RATOIL,Non-Govt,College,01750886300
Dhaka,Gopalganj,Kotalipara,109590,SHIEKH RASEL GOVT. DEGREE COLLAGE,KALABARI,KOLABARI,Govt.,College,01724238698
Dhaka,Gopalganj,Kotalipara,109591,GOVT. KOTWALIPARA SHEIKH LUTFAR RAHMAN ADARSHA COLLEGE,PASCHIM PARA,KOTALIPARA,Govt.,College,01315527988
Dhaka,Gopalganj,Kotalipara,109592,KAZI MANTU COLLEGE,BHANGAR HAT,BHANGAR HAT,Non-Govt,College,01309109592
Dhaka,Gopalganj,Kotalipara,109593,SHEIKH HASINA ADRSA MAHABIDYALAY,DHARA BASAIL,KANDI,Non-Govt,College,01733188366
Dhaka,Gopalganj,Kotalipara,109589,RAMSHIL COLLEGE,21 NO RAMSHIL,RAMSHIL,Non-Govt,College,01715935635
Dhaka,Gopalganj,Muksudpur,109654,GOVT. MUKSUDPUR COLLEGE,GOPINATHPUR,MUKSUDPUR,Govt.,College,01713370911
Dhaka,Gopalganj,Muksudpur,109655,BANGA RATNA COLLEGE | KALIGRAM,KALIGRAM,JALIRPAR,Non-Govt,College,01715290929
Dhaka,Gopalganj,Muksudpur,109653,UJANI B.K. B UNION COLLEGE,UJANI,UJANI,Non-Govt,College,01712294229
Dhaka,Gopalganj,Tungipara,109678,GOVT. SHEIKH MUJIBUR RAHMAN COLLEGE,PATGATI,PATGATI,Govt.,College,01309109678
Dhaka,Gopalganj,Tungipara,130645,DR.IMDADUL HUQ MEMORIAL DEGREE COLLEGE,BASHBARIA,BANDOR BASHBARIA,Non-Govt,College,01716574181
Dhaka,Kishoreganj,Austagram,110239,ROTARY DEGREE COLLEGE,AUSTAGRAM,AUSTAGRAM,Govt.,College,01715426833
Dhaka,Kishoreganj,Bajitpur,110259,GOVT. BAJITPUR DEGREE COLLEGE,BASANTAPUR,BAJITPUR,Govt.,College,01753065912
Dhaka,Kishoreganj,Bajitpur,134588,HAJI ADVOCATE OSMAN GONI MODEL COLLEGE,SARARCHAR,SARARCHAR,Non-Govt,College,01309134588
Dhaka,Kishoreganj,Bhairab,110289,GOVT. ZILLUR RAHMAN MOHILA COLLEGE,BHAIRAB,BAIRAB,Govt.,College,01711168850
Dhaka,Kishoreganj,Bhairab,110290,HAZI ASMAT COLLEGE,BHAIRAB PUR,BHAIRAB,Non-Govt,College,01309110290
Dhaka,Kishoreganj,Bhairab,110288,RAFIQUL ISLAM MOHILA COLLEGE,BHAIRABPUR,BHAIRABPUR,Non-Govt,College,01711331630
Dhaka,Kishoreganj,Bhairab,110291,SHIMUL KANDI COLLEGE,MADHYERCHAR2,SHIMULKANDI,Non-Govt,College,01711105950
Dhaka,Kishoreganj,Bhairab,134626,SHAHIDULLAH KAISER COLLEGE,BASGARI,BASGARI,Non-Govt,College,01706420790
Dhaka,Kishoreganj,Bhairab,137622,BHAIRAB IDEAL COLLEGE,GUDHULY CITY | BHAIRAB,BHAIRAB,Non-Govt,College,01728666067
Dhaka,Kishoreganj,Hossainpur,110325,HOSSAINPUR DEGREE COLLEGE,ARAAIBARIA,HOSSAINPUR,Govt.,College,01816859164
Dhaka,Kishoreganj,Hossainpur,110326,HOSSAINPUR ADRSHA MOHILA COLLEGE,DHEKIA,HOSSAINPUR,Non-Govt,College,01712642871
Dhaka,Kishoreganj,Hossainpur,137748,ANUWARA IDEAL COMMERCE COLLEGE,HOSSAINPUR,HOSSAINPUR,Non-Govt,College,01716413006
Dhaka,Kishoreganj,Itna,110345,GOVT. PRESIDENT ABDUL HAMID COLLEGE,ITNA,ITNA,Govt.,College,01781315857
Dhaka,Kishoreganj,Karimganj,110382,KARIMGANJ COLLEGE,KARIMGANJ,KARIMGONJ,Govt.,College,01309110382
Dhaka,Kishoreganj,Karimganj,110383,JANGALBARI MOHILA COLLEGE,BADE SREERAMPUR,JANGALBARI,Non-Govt,College,01714354858
Dhaka,Kishoreganj,Karimganj,137621,HAZI ABDUL BARI MASTER COLLEGE,NEYAMATPUR,NEYAMATPUR,Non-Govt,College,01712946395
Dhaka,Kishoreganj,Karimganj,135321,KARIMGANJ POURA MODEL COLLEGE,KARIMGANJ,KARIMGANJ,Non-Govt,College,01711116353
Dhaka,Kishoreganj,Katiadi,110434,KATIADI COLLEGE,KATIADI,KATIADI,Govt.,College,01714637423
Dhaka,Kishoreganj,Katiadi,110435,GACHIHATA COLLEGE,GACHIHATA,GACHIHATA,Non-Govt,College,01731265965
